    0.368913106087229359E+01    0.390866583670363177E+01    0.378464505827040698E+01    0.496907759882256350E+01    0.787380059929097342E+01    0.250716155714562117E+01    0.150240446738022708E+02    0.149446759236007782E+02    0.149009233273191199E+02   -0.497529939169012181E+01
    0.421413946038533727E+01    0.242702161450657572E+01    0.112417785283021221E+01    0.616166580460815894E+01    0.744907120766694497E+01    0.244324321891259366E+01    0.149659012041207493E+02    0.148898438528828496E+02    0.148422053614073928E+02   -0.497323338774985846E+01
    0.371437168121337891E+01    0.428352022171020508E+01    0.507969129085540771E+01    0.374979013688558460E+01    0.635958897616115149E+01    0.302593985611200322E+01    0.150215302450927712E+02    0.148474467499771077E+02    0.148236062874234804E+02   -0.496029126616146243E+01
    0.505787086486816406E+01    0.501823568344116211E+01    0.743737250566482544E+00    0.283168959248164143E+01    0.807866681743784731E+01    0.226342758762836427E+01    0.148779805289149412E+02    0.148166883073299651E+02    0.148070186533102337E+02   -0.496009657004230053E+01
    0.427076150020064205E+01    0.186255576130586475E+01    0.584743865797944729E+01    0.497922663601029569E+01    0.715900871794206584E+01    0.243032599359761603E+01    0.149432114436787753E+02    0.148194164866021438E+02    0.148418341142678418E+02   -0.494303931092382332E+01
    0.295259574455980767E+01    0.315737893916121637E+01    0.535474621986233235E+01    0.246146190998405956E+01    0.682877066675537936E+01    0.289904735284698933E+01    0.152711979822704595E+02    0.148950486301111287E+02    0.149488035055627151E+02   -0.492634046224017919E+01
    0.457221174240112305E+01    0.151499366760253906E+01    0.415692377090454102E+01    0.333585867255447521E+01    0.752155857133178785E+01    0.241415227025747292E+01    0.148963543217009171E+02    0.148598858713311230E+02    0.148377592211974818E+02   -0.491554630577485785E+01
    0.299839337969226039E+01    0.177058115104202196E+01    0.432859515249310700E+01    0.556218017825182187E+01    0.558986135338378265E+01    0.266050239099927310E+01    0.152482726402287092E+02    0.149063852387898503E+02    0.149754743185808898E+02   -0.491174228028083792E+01
    0.434074195845809463E+01    0.320256747819600607E+01    0.604855948224158091E+01    0.334611055321444040E+01    0.338817816226359003E+01    0.262566906208095086E+01    0.149188611428841007E+02    0.148451628718083217E+02    0.148129308631087380E+02   -0.490460548122792961E+01
    0.319922112178265206E+01    0.540079452311246389E+01    0.763590287779303889E+01    0.583704851442075956E+01    0.757249282877400454E+01    0.286009442280946891E+01    0.151029641734961455E+02    0.148951595842015827E+02    0.149452391920820489E+02   -0.483488622072651797E+01
    0.437886778393781295E+01    0.329245054326093367E+01    0.329465828005596251E+01    0.375328617212213711E+01    0.668990655238952758E+01    0.234151490175143628E+01    0.149255088352191283E+02    0.148432483543931149E+02    0.148469083771664128E+02   -0.481627135680786367E+01
    0.533301448822021484E+01    0.938529491424560547E+00    0.580551850795745850E+01    0.252922126552552040E+01    0.627055500345857997E+01    0.273528986257314699E+01    0.148216764346737655E+02    0.147982837357552786E+02    0.147712040009244330E+02   -0.479606542199141028E+01
    0.606639379198206630E+01    0.535627897653997298E+01    0.501095901286708845E+01    0.206148416788706923E+01    0.687946505201878011E+01    0.256740527675615571E+01    0.148021864397777030E+02    0.147616791807322443E+02    0.147569457830318562E+02   -0.477065251054719841E+01
    0.330712424071621847E+01    0.882241949504021572E+00    0.565771783870887557E+01    0.486344796144708447E+01    0.560950503870428374E+01    0.229402832649246990E+01    0.151911318811695519E+02    0.149129369786460977E+02    0.149788608014511926E+02   -0.472848623643258126E+01
