    0.373982038132583483E+01    0.675859026116981632E+01    0.177968722650991906E+01    0.399484666833461644E+01    0.772415045671089473E+01    0.263186335326535511E+06    0.202952240627408731E+01    0.131394002289255379E+00    0.241820104062423757E+01    0.150057886878476019E+02    0.148892781592883967E+02    0.149146374264602315E+02   -0.426234198228457917E+01
    0.299355214993604335E+01    0.456665236729828550E+01    0.761344026994116430E+01    0.622219370014672979E+01    0.675264122792482890E+01    0.714315099988493323E+09    0.151749104964010371E+03    0.261552776165482372E-01    0.255409149424046333E+01    0.153024590198939574E+02    0.149353117268783855E+02    0.150054284545467187E+02   -0.425321212559135997E+01
    0.494024204416791157E+01    0.191790823706664049E+01    0.211536067274440498E+01    0.211048543995279925E+01    0.738290592466025686E+01    0.195746097623600849E+04    0.105336332969104799E-04    0.407922647543223604E+01    0.288959894051833999E+01    0.152566691369259324E+02    0.149321865056093106E+02    0.148978194677554239E+02   -0.424982709778477119E+01
    0.370469834892949734E+01    0.652510569758019088E+01    0.151526633565160918E+01    0.564640247299677966E+01    0.675909737344800554E+01    0.150706713657899032E+06    0.221945237663061984E+00    0.113713511267388623E+01    0.266684524897422470E+01    0.150076717260737365E+02    0.148748821033198144E+02    0.149121149683688401E+02   -0.424692165418292245E+01
    0.409079303833009345E+01    0.207847402866856212E+01    0.953759265603991824E+00    0.293225791212452824E+01    0.803063187589393657E+01    0.402867766303095834E+03    0.209110411541748829E-04    0.191374697506750269E+01    0.235401987721511663E+01    0.152165858932990634E+02    0.149202120655787454E+02    0.148855252749524940E+02   -0.424260785216019176E+01
    0.359352878617889449E+01    0.155196420953280212E+01    0.141770917847597655E+01    0.469297510195251455E+01    0.502043693928380108E+01    0.201138955277142674E+08    0.542322008171438767E+02    0.202234912862669147E+00    0.297302611768616210E+01    0.150470063003934005E+02    0.148469143295661148E+02    0.148461178641845049E+02   -0.421584309321922213E+01
    0.479333483825809470E+01    0.146341589252964277E+01    0.338794472303312721E+01    0.699121101420773172E+01    0.712559135884055017E+01    0.603722666499453453E+03    0.115668940928698068E-01    0.159908150588039333E+01    0.249836668517693550E+01    0.148798017619177649E+02    0.148118659426892201E+02    0.148226520873543119E+02   -0.421483152316740650E+01
    0.361711324740666118E+01    0.230540354646339107E+01    0.252944301154603002E+01    0.229944345728696176E+01    0.753682401938683455E+01    0.760736872044656138E+03    0.588623446948883616E-04    0.301456646137703688E+01    0.276634371889626474E+01    0.154035730561024753E+02    0.150183428372926624E+02    0.149502337570619446E+02   -0.420909837331690007E+01
    0.390325135458547656E+01    0.580099940603362274E+01    0.522607547763039193E+01    0.607318885531721087E+01    0.655224504253085449E+01    0.343458955668735725E+05    0.777588876475859614E+00    0.178330600187805244E+01    0.274573416729500597E+01    0.150198439399395234E+02    0.148260355134220472E+02    0.148471005674970922E+02   -0.416385363362194205E+01
    0.389407083536210497E+01    0.329140786121778417E+01    0.775626481384226718E+01    0.537641465849136591E+01    0.717417810908585185E+01    0.279497071218750498E+05    0.292536986306989634E-01    0.385210885336235154E+00    0.265104556838404060E+01    0.150179851586917970E+02    0.148202848150869055E+02    0.148750508656277276E+02   -0.412926893974148790E+01
    0.461734020340162932E+01    0.345643206632983624E+01    0.776046664020337307E+01    0.348117422026668510E+01    0.658505974347581891E+01    0.100778946043593839E+04    0.207161015171999007E-02    0.449752221781076944E+01    0.260107280179791323E+01    0.149084253192917355E+02    0.148369429318425876E+02    0.148383726528357656E+02   -0.409478228147586165E+01
    0.339554944580805218E+01    0.370890588103387975E+01    0.237275997654331494E+01    0.715755391271765617E+01    0.727112439873771255E+01    0.534863798790931105E+04    0.740578725114616337E-01    0.403125935829590354E+01    0.229832930322305673E+01    0.151633836653501088E+02    0.149436681388658013E+02    0.149920178523899086E+02   -0.406811877772070485E+01
    0.395953278459996572E+01    0.147805198519273118E+01    0.620699319591193088E+01    0.367692828950416217E+01    0.636295781464376731E+01    0.871167787929416537E+09    0.740606314664992169E+03    0.383824398024040669E+00    0.275193930306861922E+01    0.149866818251301677E+02    0.148350996136544993E+02    0.148425899140799231E+02   -0.406257014493340929E+01
    0.482057303642814894E+01    0.702758033859152409E+01    0.535607145544558350E+01    0.348797994935342981E+01    0.700922935288770255E+01    0.416198662768104533E+07    0.108557059054343213E+03    0.439351240762925777E+01    0.296552219474016487E+01    0.148544860162189103E+02    0.148072157231237949E+02    0.147708288877487028E+02   -0.405611385853899264E+01
